time_x,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,Gap,time_u,thrust,roll angle,pitch angle,yaw angle
156.7,4.55045814,-1.116111232,2.473746329,0.024920066,0.095436216,-0.212346852,1.322806447,-1.742893459,-1.397879791,0.126899298,0.051497765,-0.059075045,,156.7,4.157329643,0.000718592,-0.000240843,-0.001221391
156.8,4.559491423,-1.240388984,2.337916151,0.031065583,0.085678452,-0.201529375,1.260705665,-1.80263973,-1.718935632,0.114264,0.043159697,-0.085793706,,156.8,4.348624532,0.001037793,5.99328E-05,-5.15189E-05
156.9,4.60448836,-1.359165144,2.085811564,0.032951719,0.082543758,-0.219056463,1.183808437,-1.755897051,-1.596479243,0.131927714,0.053244918,-0.062427836,,156.9,4.298362514,0.000714516,-0.000105294,-0.00044611
157,4.692816287,-1.421452563,2.072212938,0.082864894,0.125757567,-0.177537181,1.184395616,-1.653712069,-1.683293398,0.15301841,0.076008772,-0.042209434,,157,4.407784203,-0.000745161,-0.001341181,-0.003734854
157.1,4.744864029,-1.521985592,1.913998264,0.078852212,0.117167554,-0.193927824,0.999088819,-1.531544776,-1.573952192,0.074801296,0.004152479,-0.137910725,,157.1,4.273612936,0.000875847,6.68245E-05,0.00144101
157.2,4.735916061,-1.620236464,1.863061797,0.031982433,0.068652238,-0.261521066,0.898505687,-1.489596347,-1.812364923,0.12732275,0.041971941,-0.042350437,,157.2,4.32008746,0.000815055,1.16271E-05,0.000967371
157.3,4.777779921,-1.685389386,1.674421133,0.077550557,0.103576858,-0.208359323,0.920289967,-1.472934981,-1.890401248,0.144915032,0.053402762,-0.035990993,,157.3,4.478090972,-0.000454513,-0.000750035,-0.001643199
157.4,4.815984387,-1.779179158,1.493543612,0.078416109,0.094695459,-0.223899358,0.771079075,-1.341075581,-1.739485435,0.080951614,0.006245944,-0.107876339,,157.4,4.343494707,0.00078314,0.000152675,0.002623
157.5,4.847540557,-1.813676539,1.488426501,0.078284731,0.098149373,-0.238149927,0.761798005,-1.231353167,-1.928390707,0.153282083,0.058723408,0.005315727,,157.5,4.458111314,-0.000807266,-0.000982366,-0.001726681
157.6,4.894107947,-1.855912031,1.296999436,0.119435401,0.124140141,-0.189662569,0.686531506,-1.125297098,-1.865151791,0.089726756,0.013454701,-0.088049527,,157.6,4.469817462,-0.000439528,-0.000657881,0.000675524
157.7,4.898361402,-1.909634606,1.198998101,0.085063064,0.093413969,-0.24688306,0.536527772,-0.95555749,-1.883228828,0.093641311,0.008557682,-0.047856881,,157.7,4.398700807,1.96742E-05,-0.000204519,0.001995799
157.8,4.889887426,-1.920998172,1.100490285,0.09458529,0.094394967,-0.231284245,0.527838674,-0.918460416,-2.054398354,0.115861966,0.026721156,-0.013677315,,157.8,4.522753047,-0.000674744,-0.000625297,0.000570756
157.9,4.912737078,-1.964455828,0.888574777,0.108905515,0.100057882,-0.220738746,0.451459053,-0.793420636,-1.977515027,0.085756247,0.004776065,-0.044448853,,157.9,4.50469302,-0.000493935,-0.000380516,0.001993518
158,4.938225288,-1.954062041,0.823356445,0.121385203,0.111498652,-0.216016143,0.41235458,-0.624806984,-2.024184253,0.109570909,0.027158685,0.00597906,,158,4.543309175,-0.001481461,-0.001142658,-8.97458E-05
158.1,4.930041847,-1.962086502,0.669702519,0.118101096,0.101288534,-0.215520082,0.285650274,-0.495111732,-2.045139594,0.049637763,-0.024305717,-0.054658166,,158.1,4.531002916,-0.000369111,-5.59166E-05,0.003396465
158.2,4.950534223,-1.909485148,0.586382458,0.135700877,0.119323639,-0.203588851,0.300815838,-0.3220944,-2.086006417,0.127302169,0.047747825,0.05846318,,158.2,4.597750846,-0.002586889,-0.001961648,-0.001552066
158.3,4.95720241,-1.886146621,0.426903682,0.161475814,0.133470404,-0.169675124,0.163217414,-0.153990111,-2.071137454,0.017780771,-0.044980179,-0.061163989,,158.3,4.594683474,-0.001206268,-0.000457733,0.002897397
158.4,4.882805712,-1.879118515,0.286581902,0.08215195,0.060623962,-0.256557931,-0.019872674,0.004808765,-2.151047175,0.039973886,-0.0223087,0.008900349,,158.4,4.553018748,-0.000189002,0.000279864,0.004082721
158.5,4.833901527,-1.812071857,0.153006582,0.105405776,0.079741773,-0.216407405,0.087243061,-0.053351209,-2.261536209,0.093731755,0.01540729,0.052777572,,158.5,4.683058027,-0.001815781,-0.000692712,0.001365271
158.6,4.858521271,-1.834469925,-0.086749819,0.125297683,0.086453909,-0.203868533,-0.014160622,0.106163472,-2.165245511,0.01738628,-0.033713505,-0.008173355,,158.6,4.664834193,-0.000953509,0.000161664,0.00388119
158.7,4.816511815,-1.784141192,-0.171638975,0.087368603,0.057886904,-0.236373429,-0.089626156,0.260552368,-2.226214885,0.042956147,-0.009494763,0.046133412,,158.7,4.663779338,-0.000927432,0.00014363,0.003173212
158.8,4.778941423,-1.721299652,-0.327189908,0.094613976,0.061005235,-0.217705896,-0.087110586,0.264283974,-2.268901664,0.038882787,-0.016354542,0.033544225,,158.8,4.720123119,-0.001094204,0.000296369,0.003637079
158.9,4.788508033,-1.680294532,-0.485782054,0.111196804,0.073009826,-0.20478257,-0.105934856,0.406985034,-2.22748306,0.043078253,0.001046313,0.064052907,,158.9,4.733048554,-0.001862484,-0.000222747,0.002497941
159,4.793859682,-1.586017298,-0.582515479,0.132462554,0.095721483,-0.172143526,-0.1429018,0.586627189,-2.231080384,0.020865212,-0.007541508,0.059230918,,159,4.7516394,-0.002295942,-0.000463424,0.002270737
159.1,4.757787317,-1.50041134,-0.721167666,0.111905861,0.079001565,-0.183236985,-0.277370809,0.754155963,-2.258133154,-0.014311479,-0.032051664,0.048436224,,159.1,4.76559034,-0.001487575,0.000268914,0.003029854
159.2,4.754766214,-1.333410342,-0.796647008,0.150931167,0.121520556,-0.130046542,-0.212350414,0.910170986,-2.225515431,0.058973419,0.039981033,0.115728669,,159.2,4.764741587,-0.004249475,-0.00182411,0.00108683
159.3,4.72353872,-1.255113704,-0.962886254,0.151103654,0.115500015,-0.131989953,-0.449773714,1.096915248,-2.302516216,-0.095695083,-0.077063539,0.04880877,,159.3,4.835327478,-0.001560623,0.000478438,0.002905689
159.4,4.62344775,-1.105509599,-1.090651696,0.091509687,0.077209625,-0.143099123,-0.515660032,1.277220509,-2.257740206,0.016224926,0.017863643,0.101109192,,159.4,4.798040455,-0.00291113,-0.000773563,0.001744535
159.5,4.554262141,-0.969318454,-1.221727501,0.126996688,0.103970177,-0.129379728,-0.527979452,1.222351143,-2.297171565,-0.056480451,-0.044413701,0.071505374,,159.5,4.859611615,-0.002343869,0.000168519,0.003053809
159.6,4.495655666,-0.926682645,-1.424242302,0.076046116,0.060176824,-0.152740862,-0.692117235,1.413267902,-2.29376536,-0.055745931,-0.025122017,0.090763649,,159.6,4.890572135,-0.00158575,0.000345935,0.001914577
159.7,4.417083441,-0.741466033,-1.51873989,0.094683761,0.088085515,-0.118448371,-0.622157075,1.415322559,-2.218542692,-0.011733422,-0.001021398,0.088876192,,159.7,4.858809262,-0.003103118,-0.000249516,0.003377767
159.8,4.427426134,-0.620644329,-1.629357723,0.136976573,0.121463504,-0.089936485,-0.710324751,1.592340908,-2.263567685,-0.063332221,-0.006007019,0.147431423,,159.8,4.912997628,-0.003458072,-0.000226584,0.003501025
159.9,4.305590006,-0.494959904,-1.803866727,0.07313093,0.079221019,-0.095873701,-0.950403036,1.770079529,-2.297610015,-0.121959552,-0.040941511,0.125201851,,159.9,4.982617471,-0.001278706,0.00032971,0.000762695
160,4.138458096,-0.330253928,-1.947995978,0.024243919,0.049159936,-0.113186156,-0.978738537,1.685121729,-2.188664395,-0.051485102,-0.035407124,0.054705538,,160,4.947619473,-0.001649026,0.000546229,0.002190874
160.1,4.115796661,-0.203708913,-2.024906967,0.093827571,0.093204358,-0.095281881,-0.892370987,1.66893719,-2.138478414,-0.03548302,0.010758782,0.125749145,,160.1,4.922149378,-0.003616598,0.000156817,0.005302471
160.2,4.070271923,-0.116352701,-2.170535614,0.083462443,0.094578096,-0.074878731,-1.074227601,1.898349635,-2.25455856,-0.140733469,-0.017051865,0.190411647,,160.2,5.05995212,-0.001791606,0.000333625,0.001531733
160.3,3.936233586,0.09613868,-2.318991327,0.0349917,0.086488374,-0.033839872,-1.177441022,1.978729339,-2.104244739,-0.071107654,-0.011799399,0.116302215,,160.3,5.012818813,-0.002472543,9.16662E-05,0.003056812
160.4,3.827941823,0.261548539,-2.380634209,0.064426905,0.094875686,-0.051569487,-1.244262804,1.904452991,-2.096622351,-0.102508838,-0.014508016,0.159442563,,160.4,5.019659031,-0.002557037,0.000500537,0.00380169
160.5,3.748000312,0.383666796,-2.491113798,0.068662726,0.113751849,-0.00188533,-1.30585007,2.07746262,-2.098250536,-0.096742249,0.019918049,0.202139558,,160.5,5.081137607,-0.003070121,0.000384629,0.005376165
160.6,3.587275291,0.534056574,-2.656852944,0.018287109,0.083698435,-0.018243141,-1.550362655,2.076106242,-2.083178692,-0.167442966,-0.023308168,0.208758326,,160.6,5.151944354,-0.000890782,0.000156591,-0.000440788
160.7,3.403711881,0.679656864,-2.760443139,-0.013957399,0.074756325,0.00314877,-1.565260676,1.996967459,-1.925172777,-0.07655346,-0.030811388,0.089964708,,160.7,5.086509923,-0.002064982,0.000282818,0.00289715
160.8,3.314635732,0.794004594,-2.820127156,0.032061703,0.083300039,-0.025420745,-1.592496791,1.925097708,-1.925887228,-0.119019616,-0.008357645,0.177936512,,160.8,5.099365933,-0.002215915,0.00062808,0.003753766
160.9,3.216684021,0.909423181,-2.929468435,0.022884704,0.103673531,0.035134473,-1.663154194,2.092930693,-1.937806379,-0.12246765,0.016347705,0.216220968,,160.9,5.195973944,-0.002268439,0.000388771,0.004286323
161,3.035502872,1.068775907,-3.082941061,-0.026763131,0.076961727,0.024125584,-1.894646693,2.01698627,-1.857285384,-0.167032739,-0.026927036,0.203503247,,161,5.234509112,-0.000522235,7.5714E-05,-0.000813992
